Framework,Tag,Members,Confidence,CandidateHooks,ParseSites
Phobos,Promote.VeteranAnimation,Promote_VeteranAnimation,member-referenced,8,src/Ext/Rules/Body.cpp:235 ; src/Ext/TechnoType/Body.cpp:1126
Phobos,ProneSpeed,ProneSpeed,member-referenced-broad,108,src/Ext/TechnoType/Body.cpp:1121
Phobos,ProneSpeed.Crawls,ProneSpeed_Crawls,member-referenced-broad,107,src/Ext/Rules/Body.cpp:324
Phobos,ProneSpeed.NoCrawls,ProneSpeed_NoCrawls,member-referenced-broad,107,src/Ext/Rules/Body.cpp:325
Phobos,RadApplicationDelay,ApplicationDelay,no-candidate,0,src/New/Type/RadTypeClass.cpp:26
Phobos,RadApplicationDelay.Building,ApplicationDelay_Building;RadApplicationDelay_Building,member-referenced,25,src/Ext/Rules/Body.cpp:101 ; src/New/Type/RadTypeClass.cpp:27
Phobos,RadarInvisibleToHouse,RadarInvisibleToHouse,member-referenced-broad,101,src/Ext/TechnoType/Body.cpp:1129
Phobos,RadarJamAffect,RadarJamAffect,member-referenced-broad,389,src/Ext/TechnoType/Body.cpp:750
Phobos,RadarJamDelay,RadarJamDelay,member-referenced-broad,389,src/Ext/TechnoType/Body.cpp:749
Phobos,RadarJamHouses,RadarJamHouses,member-referenced-broad,389,src/Ext/TechnoType/Body.cpp:748
Phobos,RadarJamIgnore,RadarJamIgnore,member-referenced-broad,389,src/Ext/TechnoType/Body.cpp:751
Phobos,RadarJamRadius,RadarJamRadius,member-referenced-broad,389,src/Ext/TechnoType/Body.cpp:1224
Phobos,RadBuildingDamageMaxCount,BuildingDamageMaxCount;RadBuildingDamageMaxCount,member-referenced,7,src/Ext/Rules/Body.cpp:102 ; src/New/Type/RadTypeClass.cpp:28
Phobos,RadColor,Color,member-referenced-broad,94,src/New/Type/RadTypeClass.cpp:35
Phobos,RadDurationMultiple,DurationMultiple,no-candidate,0,src/New/Type/RadTypeClass.cpp:25
Phobos,RadHasInvoker,HasInvoker;RadHasInvoker,member-referenced,7,src/Ext/Rules/Body.cpp:106 ; src/New/Type/RadTypeClass.cpp:40
Phobos,RadHasOwner,HasOwner;RadHasOwner,member-referenced,7,src/Ext/Rules/Body.cpp:105 ; src/New/Type/RadTypeClass.cpp:39
Phobos,RadialIndicatorVisibility,RadialIndicatorVisibility,member-referenced,40,src/Ext/Rules/Body.cpp:144
Phobos,RadLevelDelay,LevelDelay,no-candidate,0,src/New/Type/RadTypeClass.cpp:30
Phobos,RadLevelFactor,LevelFactor,no-candidate,0,src/New/Type/RadTypeClass.cpp:32
Phobos,RadLevelMax,LevelMax,no-candidate,0,src/New/Type/RadTypeClass.cpp:29
Phobos,RadLightDelay,LightDelay,no-candidate,0,src/New/Type/RadTypeClass.cpp:31
Phobos,RadLightFactor,LightFactor,no-candidate,0,src/New/Type/RadTypeClass.cpp:33
Phobos,RadSiteWarhead,SiteWarhead,no-candidate,0,src/New/Type/RadTypeClass.cpp:36
Phobos,RadSiteWarhead.Detonate,RadSiteWarhead_Detonate;SiteWarhead_Detonate,member-referenced,7,src/Ext/Rules/Body.cpp:103 ; src/New/Type/RadTypeClass.cpp:37
Phobos,RadSiteWarhead.Detonate.Full,RadSiteWarhead_Detonate_Full;SiteWarhead_Detonate_Full,member-referenced,7,src/Ext/Rules/Body.cpp:104 ; src/New/Type/RadTypeClass.cpp:38
Phobos,RadTintFactor,TintFactor,no-candidate,0,src/New/Type/RadTypeClass.cpp:34
Phobos,RadType,RadType,member-referenced,19,src/Ext/WeaponType/Body.cpp:99
Phobos,RateDown.Cover.AmmoBelow,RateDown_Cover_AmmoBelow,member-referenced-broad,53,src/Ext/TechnoType/Body.cpp:1063
Phobos,RateDown.Cover.Value,RateDown_Cover_Value,member-referenced-broad,53,src/Ext/TechnoType/Body.cpp:1062
Phobos,RateDown.Delay,RateDown_Delay,member-referenced-broad,53,src/Ext/TechnoType/Body.cpp:1060
Phobos,RateDown.Reset,RateDown_Reset,member-referenced-broad,389,src/Ext/TechnoType/Body.cpp:1061
Phobos,ReceivedDamage.Maximum,ReceivedDamage_Maximum,no-candidate,0,src/New/Type/ShieldTypeClass.cpp:54
Phobos,ReceivedDamage.Minimum,ReceivedDamage_Minimum,no-candidate,0,src/New/Type/ShieldTypeClass.cpp:53
Phobos,RecountBurst,RecountBurst,member-referenced-broad,49,src/Ext/Rules/Body.cpp:301 ; src/Ext/TechnoType/Body.cpp:1043
Phobos,Refinery.UseStorage,Refinery_UseStorage,member-referenced,40,src/Ext/BuildingType/Body.cpp:233
Phobos,ReflectDamage,ReflectDamage,member-referenced,15,src/New/Type/AttachEffectTypeClass.cpp:165
Phobos,ReflectDamage.AffectsHouse,ReflectDamage_AffectsHouse,member-referenced,15,src/New/Type/AttachEffectTypeClass.cpp:174
Phobos,ReflectDamage.AffectsHouses,ReflectDamage_AffectsHouse,member-referenced,15,src/New/Type/AttachEffectTypeClass.cpp:173
Phobos,ReflectDamage.Chance,ReflectDamage_Chance,member-referenced,15,src/New/Type/AttachEffectTypeClass.cpp:175
Phobos,ReflectDamage.Multiplier,ReflectDamage_Multiplier,member-referenced,15,src/New/Type/AttachEffectTypeClass.cpp:168
Phobos,ReflectDamage.Override,ReflectDamage_Override,member-referenced,15,src/New/Type/AttachEffectTypeClass.cpp:176
Phobos,ReflectDamage.UseInvokerAsOwner,ReflectDamage_UseInvokerAsOwner,member-referenced,15,src/New/Type/AttachEffectTypeClass.cpp:177
Phobos,ReflectDamage.Warhead,ReflectDamage_Warhead,member-referenced,15,src/New/Type/AttachEffectTypeClass.cpp:166
Phobos,ReflectDamage.Warhead.Detonate,ReflectDamage_Warhead_Detonate,member-referenced,15,src/New/Type/AttachEffectTypeClass.cpp:167
Phobos,ReloadInTransport,ReloadInTransport,member-referenced-broad,42,src/Ext/TechnoType/Body.cpp:776
Phobos,RemoveDisguise,RemoveDisguise,member-referenced,38,src/Ext/WarheadType/Body.cpp:177
Phobos,RemoveInflictedLocomotor,RemoveInflictedLocomotor,member-referenced,38,src/Ext/WarheadType/Body.cpp:450
Phobos,RemoveMindControl,RemoveMindControl,member-referenced,8,src/Ext/WarheadType/Body.cpp:178
Phobos,RemoveMindControl.Silent,RemoveMindControl_Silent,member-referenced,9,src/Ext/Rules/Body.cpp:433 ; src/Ext/WarheadType/Body.cpp:179
Phobos,RemoveParasite,RemoveParasite,member-referenced,38,src/Ext/WarheadType/Body.cpp:180
Phobos,RemoveParasite.Allow,RemoveParasite_Allow,member-referenced,38,src/Ext/WarheadType/Body.cpp:181
Phobos,RemoveParasite.Disallow,RemoveParasite_Disallow,member-referenced,38,src/Ext/WarheadType/Body.cpp:182
Phobos,RepairBaseNodes,RepairBaseNodes;readBaseNodeRepairInfo,member-referenced-broad,71,src/Ext/Rules/Body.cpp:312 ; src/Ext/House/Body.cpp:626
Phobos,Respawn,Respawn,member-referenced,1,src/New/Type/ShieldTypeClass.cpp:29
Phobos,Respawn.Anim,Respawn_Anim,no-candidate,0,src/New/Type/ShieldTypeClass.cpp:30
Phobos,Respawn.Rate,Respawn_Rate__InMinutes,no-candidate,0,src/New/Type/ShieldTypeClass.cpp:34
Phobos,Respawn.RestartInCombat,Respawn_RestartInCombat,no-candidate,0,src/New/Type/ShieldTypeClass.cpp:38
Phobos,Respawn.RestartInCombatDelay,Respawn_RestartInCombatDelay,no-candidate,0,src/New/Type/ShieldTypeClass.cpp:39
Phobos,Respawn.Weapon,Respawn_Weapon,no-candidate,0,src/New/Type/ShieldTypeClass.cpp:31
Phobos,RestrictVisibilityIfCloaked,RestrictVisibilityIfCloaked,member-referenced,26,src/Ext/AnimType/Body.cpp:103
Phobos,RetargetAccuracy,RetargetAccuracy,member-referenced,15,src/Ext/BulletType/Body.cpp:60
Phobos,RetargetSelf,RetargetSelf,member-referenced,15,src/Ext/BulletType/Body.cpp:61
Phobos,RetargetSelf.Probability,RetargetSelf_Probability,member-referenced,15,src/Ext/BulletType/Body.cpp:62
Phobos,RetreatToEdge,RetreatToEdge,member-referenced-broad,389,src/Ext/TechnoType/Body.cpp:1016
Phobos,ReturnWarhead,ReturnWarhead,member-referenced,38,src/Ext/WarheadType/Body.cpp:235
Phobos,ReturnWarhead.AffectsHouse,ReturnWarhead_AffectsHouse,member-referenced,38,src/Ext/WarheadType/Body.cpp:241
Phobos,ReturnWarhead.AffectsTarget,ReturnWarhead_AffectsTarget,member-referenced,38,src/Ext/WarheadType/Body.cpp:240
Phobos,ReturnWarhead.ApplyChancePerTarget,ReturnWarhead_ApplyChancePerTarget,member-referenced,38,src/Ext/WarheadType/Body.cpp:238
Phobos,ReturnWarhead.Chance,ReturnWarhead_Chance,member-referenced,38,src/Ext/WarheadType/Body.cpp:237
Phobos,ReturnWarhead.Damage,ReturnWarhead_Damage,member-referenced,38,src/Ext/WarheadType/Body.cpp:236
Phobos,ReturnWarhead.FullDetonation,ReturnWarhead_FullDetonation,member-referenced,38,src/Ext/WarheadType/Body.cpp:239
Phobos,ReturnWeapon,ReturnWeapon,member-referenced,15,src/Ext/BulletType/Body.cpp:54
Phobos,ReturnWeapon.ApplyFirepowerMult,ReturnWeapon_ApplyFirepowerMult,member-referenced,15,src/Ext/BulletType/Body.cpp:55
Phobos,Reveal,Reveal,member-referenced,6,src/Ext/WarheadType/Body.cpp:157
Phobos,RevengeWeapon,RevengeWeapon,member-referenced-broad,389,src/Ext/TechnoType/Body.cpp:1035 ; src/New/Type/AttachEffectTypeClass.cpp:156
Phobos,RevengeWeapon.AffectsHouse,RevengeWeapon_AffectsHouse,member-referenced-broad,389,src/Ext/TechnoType/Body.cpp:1041 ; src/New/Type/AttachEffectTypeClass.cpp:162
Phobos,RevengeWeapon.AffectsHouses,RevengeWeapon_AffectsHouse,member-referenced-broad,389,src/Ext/TechnoType/Body.cpp:1040 ; src/New/Type/AttachEffectTypeClass.cpp:161
Phobos,RevengeWeapon.UseInvokerAsOwner,RevengeWeapon_UseInvokerAsOwner,no-candidate,0,src/New/Type/AttachEffectTypeClass.cpp:163
Phobos,ReverseEngineer,ReverseEngineer,member-referenced,38,src/Ext/WarheadType/Body.cpp:418
Phobos,Rocker.AmplitudeMultiplier,Rocker_AmplitudeMultiplier,member-referenced,38,src/Ext/WarheadType/Body.cpp:188
Phobos,Rocker.AmplitudeOverride,Rocker_AmplitudeOverride,member-referenced,38,src/Ext/WarheadType/Body.cpp:189
Phobos,ROF.RandomDelay,ROF_RandomDelay,member-referenced-broad,49,src/Ext/Rules/Body.cpp:209 ; src/Ext/WeaponType/Body.cpp:126
Phobos,ROFMultiplier,ROFMultiplier,member-referenced-broad,41,src/New/Type/AttachEffectTypeClass.cpp:140
Phobos,ROFMultiplier.ApplyOnCurrentTimer,ROFMultiplier_ApplyOnCurrentTimer,no-candidate,0,src/New/Type/AttachEffectTypeClass.cpp:141
Phobos,Rubble.Intact,RubbleIntact,member-referenced,11,src/Ext/BuildingType/Body.cpp:325
Phobos,Rubble.Intact.Remove,RubbleIntactRemove,member-referenced,11,src/Ext/BuildingType/Body.cpp:326
Phobos,SaveVariablesOnScenarioEnd,SaveVariablesOnScenarioEnd,member-referenced,15,src/Phobos.INI.cpp:295
Phobos,SecondaryFireSequenceLandOnly,SecondaryFireSequenceLandOnly,member-referenced-broad,60,src/Ext/Rules/Body.cpp:457
Phobos,SegmentLength,SegmentLength,no-candidate,0,src/New/Type/LaserTrailTypeClass.cpp:43
Phobos,SelectBox,SelectBox,member-referenced-broad,389,src/Ext/TechnoType/Body.cpp:1000
Phobos,SelectionFlashDuration,SelectionFlashDuration,member-referenced-broad,59,src/Ext/Rules/Body.cpp:227
Phobos,SelfHealGainType,SelfHealGainType,member-referenced-broad,389,src/Ext/TechnoType/Body.cpp:944
Phobos,SelfHealing,SelfHealing,member-referenced,1,src/New/Type/ShieldTypeClass.cpp:41
Phobos,SelfHealing.EnabledBy,SelfHealing_EnabledBy,no-candidate,0,src/New/Type/ShieldTypeClass.cpp:49
Phobos,SelfHealing.Rate,SelfHealing_Rate__InMinutes,no-candidate,0,src/New/Type/ShieldTypeClass.cpp:43
Phobos,SelfHealing.RestartInCombat,SelfHealing_RestartInCombat,no-candidate,0,src/New/Type/ShieldTypeClass.cpp:47
Phobos,SelfHealing.RestartInCombatDelay,SelfHealing_RestartInCombatDelay,no-candidate,0,src/New/Type/ShieldTypeClass.cpp:48
Phobos,SellBuildupLength,SellBuildupLength,member-referenced-broad,63,src/Ext/BuildingType/Body.cpp:200
Phobos,SellSound,SellSound,member-referenced,7,src/Ext/TechnoType/Body.cpp:811
Phobos,SetRecruitableOnLiberate,SetRecruitableOnLiberate,member-referenced,13,src/Ext/Rules/Body.cpp:228 ; src/Ext/TeamType/Body.cpp:14
Phobos,ShadowSizeCharacteristicHeight,ShadowSizeCharacteristicHeight,member-referenced,13,src/Ext/TechnoType/Body.cpp:891
Phobos,ShakeIsLocal,ShakeIsLocal,member-referenced,15,src/Ext/WarheadType/Body.cpp:184
Phobos,Shape,Shape,no-candidate,0,src/New/Type/DigitalDisplayTypeClass.cpp:27 ; src/New/Type/SelectBoxTypeClass.cpp:18
Phobos,Shape.PercentageFrame,Shape_PercentageFrame,no-candidate,0,src/New/Type/DigitalDisplayTypeClass.cpp:30
Phobos,Shape.Spacing,Shape_Spacing,no-candidate,0,src/New/Type/DigitalDisplayTypeClass.cpp:29
Phobos,Shield.AbsorbPercent,Shield_AbsorbPercent,member-referenced,38,src/Ext/WarheadType/Body.cpp:254
Phobos,Shield.AffectTypes,Shield_AffectTypes,member-referenced,38,src/Ext/WarheadType/Body.cpp:283
Phobos,Shield.AttachTypes,Shield_AttachTypes,member-referenced,38,src/Ext/WarheadType/Body.cpp:276
Phobos,Shield.Break,Shield_Break,member-referenced,38,src/Ext/WarheadType/Body.cpp:248
Phobos,Shield.Break.Types,Shield_Break_Types,member-referenced,38,src/Ext/WarheadType/Body.cpp:285
Phobos,Shield.BreakAnim,Shield_BreakAnim,member-referenced,38,src/Ext/WarheadType/Body.cpp:249
Phobos,Shield.BreakWeapon,Shield_BreakWeapon,member-referenced,38,src/Ext/WarheadType/Body.cpp:253
Phobos,Shield.ConditionRed,Shield_ConditionRed,member-referenced,7,src/Ext/Rules/Body.cpp:121
Phobos,Shield.ConditionYellow,Shield_ConditionYellow,member-referenced,7,src/Ext/Rules/Body.cpp:120
Phobos,Shield.HitAnim,Shield_HitAnim,member-referenced,38,src/Ext/WarheadType/Body.cpp:250
Phobos,Shield.HitFlash,Shield_HitFlash,member-referenced,38,src/Ext/WarheadType/Body.cpp:252
Phobos,Shield.InheritStateOnReplace,Shield_InheritStateOnReplace,member-referenced,38,src/Ext/WarheadType/Body.cpp:281
Phobos,Shield.MinimumReplaceDelay,Shield_MinimumReplaceDelay,member-referenced,38,src/Ext/WarheadType/Body.cpp:282
Phobos,Shield.PassPercent,Shield_PassPercent,member-referenced,38,src/Ext/WarheadType/Body.cpp:255
Phobos,Shield.Penetrate,Shield_Penetrate,member-referenced,38,src/Ext/WarheadType/Body.cpp:247
Phobos,Shield.Penetrate.Types,Shield_Penetrate_Types,member-referenced,38,src/Ext/WarheadType/Body.cpp:284
Phobos,Shield.ReceivedDamage.Maximum,Shield_ReceivedDamage_Maximum,member-referenced,38,src/Ext/WarheadType/Body.cpp:257
Phobos,Shield.ReceivedDamage.MaxMultiplier,Shield_ReceivedDamage_MaxMultiplier,member-referenced,38,src/Ext/WarheadType/Body.cpp:259
Phobos,Shield.ReceivedDamage.Minimum,Shield_ReceivedDamage_Minimum,member-referenced,38,src/Ext/WarheadType/Body.cpp:256
Phobos,Shield.ReceivedDamage.MinMultiplier,Shield_ReceivedDamage_MinMultiplier,member-referenced,38,src/Ext/WarheadType/Body.cpp:258
Phobos,Shield.RemoveAll,Shield_RemoveAll,member-referenced,38,src/Ext/WarheadType/Body.cpp:279
Phobos,Shield.RemoveTypes,Shield_RemoveTypes,member-referenced,38,src/Ext/WarheadType/Body.cpp:277
Phobos,Shield.ReplaceNonRespawning,Shield_ReplaceNonRespawning,member-referenced,38,src/Ext/WarheadType/Body.cpp:280
Phobos,Shield.ReplaceOnly,Shield_ReplaceOnly,member-referenced,38,src/Ext/WarheadType/Body.cpp:278
Phobos,Shield.Respawn.Amount,Shield_Respawn_Amount,member-referenced,38,src/Ext/WarheadType/Body.cpp:261
Phobos,Shield.Respawn.Anim,Shield_Respawn_Anim,member-referenced,38,src/Ext/WarheadType/Body.cpp:267
Phobos,Shield.Respawn.Duration,Shield_Respawn_Duration,member-referenced,38,src/Ext/WarheadType/Body.cpp:260
Phobos,Shield.Respawn.Rate,Shield_Respawn_Rate_InMinutes,member-referenced,38,src/Ext/WarheadType/Body.cpp:262
Phobos,Shield.Respawn.RestartInCombat,Shield_Respawn_RestartInCombat,member-referenced,38,src/Ext/WarheadType/Body.cpp:264
Phobos,Shield.Respawn.RestartInCombatDelay,Shield_Respawn_RestartInCombatDelay,member-referenced,38,src/Ext/WarheadType/Body.cpp:265
Phobos,Shield.Respawn.RestartTimer,Shield_Respawn_RestartTimer,member-referenced,38,src/Ext/WarheadType/Body.cpp:266
Phobos,Shield.Respawn.Types,Shield_Respawn_Types,member-referenced,38,src/Ext/WarheadType/Body.cpp:286
Phobos,Shield.Respawn.Weapon,Shield_Respawn_Weapon,member-referenced,38,src/Ext/WarheadType/Body.cpp:268
Phobos,Shield.SelfHealing.Amount,Shield_SelfHealing_Amount,member-referenced,38,src/Ext/WarheadType/Body.cpp:270
Phobos,Shield.SelfHealing.Duration,Shield_SelfHealing_Duration,member-referenced,38,src/Ext/WarheadType/Body.cpp:269
Phobos,Shield.SelfHealing.Rate,Shield_SelfHealing_Rate_InMinutes,member-referenced,38,src/Ext/WarheadType/Body.cpp:271
Phobos,Shield.SelfHealing.RestartInCombat,Shield_SelfHealing_RestartInCombat,member-referenced,38,src/Ext/WarheadType/Body.cpp:273
Phobos,Shield.SelfHealing.RestartInCombatDelay,Shield_SelfHealing_RestartInCombatDelay,member-referenced,38,src/Ext/WarheadType/Body.cpp:274
Phobos,Shield.SelfHealing.RestartTimer,Shield_SelfHealing_RestartTimer,member-referenced,38,src/Ext/WarheadType/Body.cpp:275
Phobos,Shield.SelfHealing.Types,Shield_SelfHealing_Types,member-referenced,38,src/Ext/WarheadType/Body.cpp:287
Phobos,Shield.SkipHitAnim,Shield_SkipHitAnim,member-referenced,38,src/Ext/WarheadType/Body.cpp:251
Phobos,ShieldApplyArmorMult,ShieldApplyArmorMult,member-referenced,7,src/Ext/Rules/Body.cpp:107
Phobos,ShieldType,ShieldType,member-referenced-broad,101,src/Ext/TechnoType/Body.cpp:783
Phobos,ShipLocomotionClassMakesWake,ShipLocomotorMakesWake,member-referenced-broad,59,src/Ext/Rules/Body.cpp:414
Phobos,ShowBriefing,ShowBriefing,member-referenced,38,src/Ext/Scenario/Body.cpp:154 ; src/Ext/Scenario/Hooks.cpp:21
Phobos,ShowDesignatorRange,ShowDesignatorRange,member-referenced,24,src/Ext/Rules/Body.cpp:148 ; src/Ext/SWType/Body.cpp:283
Phobos,ShowPowerPlantEnhancerRange,ShowPowerPlantEnhancerRange,member-referenced-broad,42,src/Ext/Rules/Body.cpp:149
Phobos,ShowSpawnsPips,ShowSpawnsPips,member-referenced,16,src/Ext/TechnoType/Body.cpp:1009
Phobos,ShowTimer.Percentage,ShowTimer_Percentage,member-referenced,34,src/Ext/SWType/Body.cpp:177
Phobos,ShowTimer.Priority,ShowTimer_Priority,member-referenced,15,src/Ext/SWType/Body.cpp:176
Phobos,ShowType,ShowType,no-candidate,0,src/New/Type/DigitalDisplayTypeClass.cpp:40
Phobos,SHP,Shape,no-candidate,0,src/New/Type/BannerTypeClass.cpp:19
Phobos,SHP.RefreshAfterDelay,Shape_RefreshAfterDelay,no-candidate,0,src/New/Type/BannerTypeClass.cpp:27
Phobos,Shrapnel.AffectsBuildings,Shrapnel_AffectsBuildings,member-referenced,25,src/Ext/BulletType/Body.cpp:42
Phobos,Shrapnel.AffectsGround,Shrapnel_AffectsGround,member-referenced,25,src/Ext/BulletType/Body.cpp:41
Phobos,Shrapnel.IgnoreHitBuildings,Shrapnel_IgnoreHitBuildings,member-referenced,32,src/Ext/Rules/Body.cpp:419 ; src/Ext/BulletType/Body.cpp:44
Phobos,Shrapnel.ObeyWarheadTriggerConditions,Shrapnel_ObeyWarheadTriggerConditions,member-referenced,22,src/Ext/Rules/Body.cpp:420 ; src/Ext/BulletType/Body.cpp:45
Phobos,Shrapnel.UseWeaponTargeting,Shrapnel_UseWeaponTargeting,member-referenced,25,src/Ext/BulletType/Body.cpp:43
Phobos,Sidebar.GDIPositions,Sidebar_GDIPositions,member-referenced,15,src/Ext/Side/Body.cpp:30
Phobos,Sidebar.HarvesterCounter.ColorGreen,Sidebar_HarvesterCounter_ColorGreen,member-referenced,35,src/Ext/Side/Body.cpp:36
Phobos,Sidebar.HarvesterCounter.ColorRed,Sidebar_HarvesterCounter_ColorRed,member-referenced,35,src/Ext/Side/Body.cpp:38
Phobos,Sidebar.HarvesterCounter.ColorYellow,Sidebar_HarvesterCounter_ColorYellow,member-referenced,35,src/Ext/Side/Body.cpp:37
Phobos,Sidebar.HarvesterCounter.HideMaxValue,Sidebar_HarvesterCounter_HideMaxValue,member-referenced,35,src/Ext/Side/Body.cpp:34
Phobos,Sidebar.HarvesterCounter.Offset,Sidebar_HarvesterCounter_Offset,member-referenced,35,src/Ext/Side/Body.cpp:33
Phobos,Sidebar.HarvesterCounter.OnlyMaxValue,Sidebar_HarvesterCounter_OnlyMaxValue,member-referenced,35,src/Ext/Side/Body.cpp:35
Phobos,Sidebar.PowerDelta.Align,Sidebar_PowerDelta_Align,member-referenced,35,src/Ext/Side/Body.cpp:47
Phobos,Sidebar.PowerDelta.ColorGreen,Sidebar_PowerDelta_ColorGreen,member-referenced,35,src/Ext/Side/Body.cpp:43
Phobos,Sidebar.PowerDelta.ColorGrey,Sidebar_PowerDelta_ColorGrey,member-referenced,35,src/Ext/Side/Body.cpp:46
Phobos,Sidebar.PowerDelta.ColorRed,Sidebar_PowerDelta_ColorRed,member-referenced,35,src/Ext/Side/Body.cpp:45
Phobos,Sidebar.PowerDelta.ColorYellow,Sidebar_PowerDelta_ColorYellow,member-referenced,35,src/Ext/Side/Body.cpp:44
Phobos,Sidebar.PowerDelta.Offset,Sidebar_PowerDelta_Offset,member-referenced,35,src/Ext/Side/Body.cpp:42
Phobos,Sidebar.ProducingProgress.Offset,Sidebar_ProducingProgress_Offset,member-referenced,9,src/Ext/Side/Body.cpp:41
Phobos,Sidebar.WeedsCounter.Color,Sidebar_WeedsCounter_Color,member-referenced,35,src/Ext/Side/Body.cpp:40
Phobos,Sidebar.WeedsCounter.Offset,Sidebar_WeedsCounter_Offset,member-referenced,35,src/Ext/Side/Body.cpp:39
Phobos,SidebarPCX,SidebarPCX,member-referenced,15,src/Ext/SWType/Body.cpp:294
Phobos,Sinkable,Sinkable,member-referenced,4,src/Ext/TechnoType/Body.cpp:1116
Phobos,Sinkable.SquidGrab,Sinkable_SquidGrab,member-referenced,4,src/Ext/TechnoType/Body.cpp:1117
Phobos,SinkSpeed,SinkSpeed,member-referenced,4,src/Ext/TechnoType/Body.cpp:1118
Phobos,SkipCrushSlowdown,SkipCrushSlowdown,member-referenced,10,src/Ext/TechnoType/Body.cpp:995
Phobos,SkirmishUnlimitedColors,SkirmishUnlimitedColors,member-referenced,35,src/Phobos.INI.cpp:290
Phobos,Slaved.OwnerWhenMasterKilled,Slaved_OwnerWhenMasterKilled,member-referenced-broad,53,src/Ext/TechnoType/Body.cpp:809
Phobos,SlavesFreeSound,SlavesFreeSound,member-referenced-broad,53,src/Ext/TechnoType/Body.cpp:810
Phobos,SmallFireAnims,SmallFireAnims,member-referenced,31,src/Ext/AnimType/Body.cpp:111
