Address,Framework,Channel,Function,StolenBytes,Subsystem,SourceFile
0x72193A,Antares,release,TiberiumClass_DTOR,0x6,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x72193A,Ares,release,TiberiumClass_DTOR,0x6,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x721C7B,Antares,release,TiberiumClass_LoadFromINI,0xA,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x721C7B,Ares,release,TiberiumClass_LoadFromINI,0xA,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x721C7B,Phobos,release,TiberiumClass_LoadFromINI,0xA,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x721CDC,Antares,release,TiberiumClass_LoadFromINI,0xA,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x721CDC,Ares,release,TiberiumClass_LoadFromINI,0xA,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x721CDC,Phobos,release,TiberiumClass_LoadFromINI,0xA,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x721CE9,Antares,release,TiberiumClass_LoadFromINI,0xA,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x721CE9,Ares,release,TiberiumClass_LoadFromINI,0xA,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x721CE9,Phobos,release,TiberiumClass_LoadFromINI,0xA,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x721E80,Antares,release,TiberiumClass_SaveLoad_Prefix,0x7,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x721E80,Ares,release,TiberiumClass_SaveLoad_Prefix,0x7,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x721E80,Phobos,release,TiberiumClass_SaveLoad_Prefix,0x7,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x72208C,Antares,release,TiberiumClass_Load_Suffix,0x7,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x72208C,Ares,release,TiberiumClass_Load_Suffix,0x7,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x72208C,Phobos,release,TiberiumClass_Load_Suffix,0x7,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x7220D0,Antares,release,TiberiumClass_SaveLoad_Prefix,0x5,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x7220D0,Ares,release,TiberiumClass_SaveLoad_Prefix,0x5,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x7220D0,Phobos,release,TiberiumClass_SaveLoad_Prefix,0x5,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x72212C,Antares,release,TiberiumClass_Save_Suffix,0x5,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x72212C,Ares,release,TiberiumClass_Save_Suffix,0x5,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x72212C,Phobos,release,TiberiumClass_Save_Suffix,0x5,Ext/Tiberium,src/Ext/Tiberium/Body.cpp
0x7258D0,Antares,release,AnnounceInvalidPointer,0x6,.,src/Ares.Ext.cpp
0x7258D0,Ares,release,AnnounceInvalidPointer,0x6,.,src/Ares.Ext.cpp
0x7258D0,Kratos,release,DetachThisFromAll,0x6,Hooks,src/Hooks/PointerExpireHook.cpp
0x7258D0,Phobos,release,AnnounceInvalidPointer,0x6,.,src/Phobos.Ext.cpp
0x725961,Antares,release,AnnounceInvalidPointer_BombCloak,0x6,Ext/WeaponType,src/Ext/WeaponType/Hooks.IvanBomb.cpp
0x725961,Ares,release,AnnounceInvalidPointer_BombCloak,0x6,Ext/WeaponType,src/Ext/WeaponType/Hooks.IvanBomb.cpp
0x725961,Phobos,release,AbstractClass_AnnouncePointerExpired_BombList,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x726577,Phobos,release,TEventClass_Persistable,0x7,Ext/TEvent,src/Ext/TEvent/Hooks.cpp
0x727024,Phobos,release,TriggerTypeClass_HasGlobalSetOrClearedEvent,0x5,Ext/Trigger,src/Ext/Trigger/Hooks.cpp
0x727064,Phobos,release,TriggerTypeClass_HasLocalSetOrClearedEvent,0x5,Ext/Trigger,src/Ext/Trigger/Hooks.cpp
0x7271F9,Phobos,release,TEventClass_GetFlags,0x5,Ext/TEvent,src/Ext/TEvent/Hooks.cpp
0x7274AF,Antares,release,TriggerTypeClass_LoadFromINI_Read_Events,0x5,Misc,src/Misc/Bugfixes.Buffer.cpp
0x7274AF,Ares,release,TriggerTypeClass_LoadFromINI_Read_Events,0x5,Misc,src/Misc/Bugfixes.Buffer.cpp
0x7274C8,Antares,release,TriggerTypeClass_LoadFromINI_Strtok_Events,0x5,Misc,src/Misc/Bugfixes.Buffer.cpp
0x7274C8,Ares,release,TriggerTypeClass_LoadFromINI_Strtok_Events,0x5,Misc,src/Misc/Bugfixes.Buffer.cpp
0x727529,Antares,release,TriggerTypeClass_LoadFromINI_Read_Actions,0x5,Misc,src/Misc/Bugfixes.Buffer.cpp
0x727529,Ares,release,TriggerTypeClass_LoadFromINI_Read_Actions,0x5,Misc,src/Misc/Bugfixes.Buffer.cpp
0x727544,Antares,release,TriggerTypeClass_LoadFromINI_Strtok_Actions,0x5,Misc,src/Misc/Bugfixes.Buffer.cpp
0x727544,Ares,release,TriggerTypeClass_LoadFromINI_Strtok_Actions,0x5,Misc,src/Misc/Bugfixes.Buffer.cpp
0x728E5F,Phobos,release,TunnelLocomotionClass_Process_RestoreAnims,0x7,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x728F74,Phobos,release,TunnelLocomotionClass_Process_KillAnims,0x5,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x728F89,Phobos,release,TunnelLocomotionClass_Process_SubterraneanHeight1,0x5,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x728F9A,Phobos,release,TunnelLocomotionClass_Process_Track,0x7,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x728FC6,Phobos,release,TunnelLocomotionClass_Process_SubterraneanHeight2,0x5,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x728FF2,Phobos,release,TunnelLocomotionClass_Process_SubterraneanHeight3,0x6,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x729029,Phobos,release,TunnelLocomotionClass_Process_Track,0x7,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x72958E,Phobos,release,TunnelLocomotionClass_ProcessDigging_SlowdownDistance,0x8,Misc,src/Misc/Hooks.BugFixes.cpp
0x7295E2,Phobos,release,TunnelLocomotionClass_ProcessStateDigging_SubterraneanHeight,0xC,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x7297F6,Phobos,release,TunnelLocomotionClass_ProcessDigging_Track,0x7,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x729B5D,Phobos,release,TunnelLocomotionClass_DrawMatrix_Tilt,0x8,Ext/TechnoType,src/Ext/TechnoType/Hooks.MatrixOp.cpp
0x72B690,Antares,release,HTExt_LSPAL,0x0,Ext/HouseType,src/Ext/HouseType/Hooks.cpp
0x72B690,Ares,release,HTExt_LSPAL,0x0,Ext/HouseType,src/Ext/HouseType/Hooks.cpp
0x72D300,Antares,release,Game_LoadCampaignScoreAssets,0x5,Ext/Side,src/Ext/Side/Hooks.cpp
0x72D300,Ares,release,Game_LoadCampaignScoreAssets,0x5,Ext/Side,src/Ext/Side/Hooks.cpp
0x72D730,Antares,release,Game_LoadMultiplayerScoreAssets,0x5,Ext/Side,src/Ext/Side/Hooks.cpp
0x72D730,Ares,release,Game_LoadMultiplayerScoreAssets,0x5,Ext/Side,src/Ext/Side/Hooks.cpp
0x72F370,Antares,release,Sides_MixFileYuriFiles2,0x7,Ext/Side,src/Ext/Side/Hooks.cpp
0x72F370,Ares,release,Sides_MixFileYuriFiles2,0x7,Ext/Side,src/Ext/Side/Hooks.cpp
0x72F440,Antares,release,Game_InitializeToolTipColor,0xA,Ext/Side,src/Ext/Side/Hooks.cpp
0x72F440,Ares,release,Game_InitializeToolTipColor,0xA,Ext/Side,src/Ext/Side/Hooks.cpp
0x72FA1A,Antares,release,Sides_MixFileYuriFiles1,0x7,Ext/Side,src/Ext/Side/Hooks.cpp
0x72FA1A,Ares,release,Sides_MixFileYuriFiles1,0x7,Ext/Side,src/Ext/Side/Hooks.cpp
0x72FBC0,Antares,release,Sides_MixFileYuriFiles3,0x5,Ext/Side,src/Ext/Side/Hooks.cpp
0x72FBC0,Ares,release,Sides_MixFileYuriFiles3,0x5,Ext/Side,src/Ext/Side/Hooks.cpp
0x72FCB5,Phobos,release,InitSideRectangles_CenterBackground,0x5,Ext/Sidebar,src/Ext/Sidebar/Hooks.cpp
0x730D0F,Phobos,release,ProcessDeployCommand_LowDeployPriority,0x6,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x730D1F,Phobos,release,ProcessDeployCommand_VoiceDeploy,0x5,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x730DB0,Antares,release,GuardCommandClass_Execute,0x0,Misc,src/Misc/Bugfixes.cpp
0x730DB0,Ares,release,GuardCommandClass_Execute,0x0,Misc,src/Misc/Bugfixes.cpp
0x730DEB,Kratos,release,ObjectClass_GuardCommand,0x6,Hooks,src/Hooks/TechnoExtHook.cpp
0x730E56,Kratos,release,ObjectClass_GuardCommand,0x6,Hooks,src/Hooks/TechnoExtHook.cpp
0x730EE5,Antares,release,StopCommandClass_Execute_Berzerk,0x6,Misc,src/Misc/Bugfixes.cpp
0x730EE5,Ares,release,StopCommandClass_Execute_Berzerk,0x6,Misc,src/Misc/Bugfixes.cpp
0x730EEB,Kratos,release,ObjectClass_StopCommand,0x6,Hooks,src/Hooks/TechnoExtHook.cpp
0x7327AA,Antares,release,TechnoClass_PlayerOwnedAliveAndNamed_GroupAs,0x8,Ext/TechnoType,src/Ext/TechnoType/Hooks.cpp
0x7327AA,Ares,release,TechnoClass_PlayerOwnedAliveAndNamed_GroupAs,0x8,Ext/TechnoType,src/Ext/TechnoType/Hooks.cpp
0x73298D,Phobos,release,TypeSelectExecute_UseIFVMode,0x5,Misc,src/Misc/Selection.cpp
0x732A85,Phobos,release,TypeSelectExecute_SetContext,0x7,Misc,src/Misc/Selection.cpp
0x732B28,Phobos,release,TypeSelectExecute_SetContext,0x6,Misc,src/Misc/Selection.cpp
0x732C06,Phobos,release,TypeSelectExecute_Clear,0x6,Misc,src/Misc/Selection.cpp
0x732C30,Antares,release,TechnoClass_IDMatches,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x732C30,Ares,release,TechnoClass_IDMatches,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x732D10,Antares,release,TacticalClass_CollectSelectedIDs,0x5,Ext/TechnoType,src/Ext/TechnoType/Hooks.cpp
0x732D10,Ares,release,TacticalClass_CollectSelectedIDs,0x5,Ext/TechnoType,src/Ext/TechnoType/Hooks.cpp
0x7346D0,Antares,release,CSF_LoadBaseFile,0x6,Misc,src/Misc/CSFLoader.cpp
0x7346D0,Ares,release,CSF_LoadBaseFile,0x6,Misc,src/Misc/CSFLoader.cpp
0x734823,Antares,release,CSF_AllocateMemory,0x6,Misc,src/Misc/CSFLoader.cpp
0x734823,Ares,release,CSF_AllocateMemory,0x6,Misc,src/Misc/CSFLoader.cpp
0x734A5F,Antares,release,CSF_AddOrOverrideLabel,0x5,Misc,src/Misc/CSFLoader.cpp
0x734A5F,Ares,release,CSF_AddOrOverrideLabel,0x5,Misc,src/Misc/CSFLoader.cpp
0x734A97,Antares,release,CSF_SetIndex,0x6,Misc,src/Misc/CSFLoader.cpp
0x734A97,Ares,release,CSF_SetIndex,0x6,Misc,src/Misc/CSFLoader.cpp
0x734E83,Antares,release,CSF_LoadString_1,0x6,Misc,src/Misc/CSFLoader.cpp
0x734E83,Ares,release,CSF_LoadString_1,0x6,Misc,src/Misc/CSFLoader.cpp
0x734EC2,Antares,release,CSF_LoadString_2,0x7,Misc,src/Misc/CSFLoader.cpp
0x734EC2,Ares,release,CSF_LoadString_2,0x7,Misc,src/Misc/CSFLoader.cpp
0x7355C0,Phobos,release,TechnoClass_Init_InitialStrength,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x735678,Antares,release,UnitClass_Init_Academy,0x6,Ext/House,src/Ext/House/Hooks.Academy.cpp
0x735678,Ares,release,UnitClass_Init_Academy,0x6,Ext/House,src/Ext/House/Hooks.Academy.cpp
0x7357F6,Antares,release,UnitClass_DTOR_Prereqs,0x6,Ext/Techno,src/Ext/Techno/Hooks.Prerequisites.cpp
0x7357F6,Ares,release,UnitClass_DTOR_Prereqs,0x6,Ext/Techno,src/Ext/Techno/Hooks.Prerequisites.cpp
0x73583C,Phobos,release,Remove_UnInitFix,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x735A26,Phobos,release,FootClass_TunnelAI_Enter,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x736005,Phobos,release,FootClass_TunnelAI_Exit,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x736135,Antares,release,UnitClass_Update_Deactivated,0x6,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x736135,Ares,release,UnitClass_Update_Deactivated,0x6,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x736204,Phobos,release,TechnoClass_AI_TemporalTargetingMe_Fix,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x736234,Phobos,release,UnitClass_ChronoSparkleDelay,0x5,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x736250,Kratos,release,UnitClass_Update_SkipCreateChronoSparkleAnimOnStand,0x5,Hooks,src/Hooks/StandExtHook.cpp
0x736321,Kratos,release,TechnoClass_WarpUpdate,0x6,Hooks,src/Hooks/TechnoExtHook.cpp
0x736480,Phobos,release,UnitClass_AI,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x7364DC,Phobos,release,UnitClass_Update_SinkSpeed,0x7,Ext/Unit,src/Ext/Unit/Hooks.Sinking.cpp
0x7365AD,Phobos,release,UnitClass_Update_SinkingWake,0x6,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x736823,Phobos,release,UnitClass_Update_WeederMissionMove,0x6,Misc,src/Misc/Hooks.VeinholeMonster.cpp
0x7368C6,Phobos,release,UnitClass_Update_WeederMissionMove2,0x6,Misc,src/Misc/Hooks.VeinholeMonster.cpp
0x736990,Phobos,release,UnitClass_UpdateRotation_TurretFacing_EMP,0x6,Ext/Unit,src/Ext/Unit/Hooks.Jumpjet.cpp
0x736A26,Kratos,release,UnitClass_Rotation_SetTurretFacingToTarget_Skip,0x6,Hooks,src/Hooks/UnitExtHook.cpp
0x736A95,Kratos,release,UnitClass_Rotation_Update_Freezing_TurretSpins,0x6,Hooks,src/Hooks/TechnoExtHook.cpp
0x736B60,Phobos,release,UnitClass_Rotation_AI_DisallowMoving,0x6,Ext/Unit,src/Ext/Unit/Hooks.DisallowMoving.cpp
0x736B7E,Kratos,release,UnitClass_Rotation_SetTurretFacing_Skip,0xA,Hooks,src/Hooks/UnitExtHook.cpp
0x736BA3,Phobos,release,UnitClass_UpdateRotation_TurretFacing_Jumpjet,0x6,Ext/Unit,src/Ext/Unit/Hooks.Jumpjet.cpp
0x736BBB,Kratos,release,UnitClass_Rotation_SetTurretFacing_NoTargetAndMoving,0x5,Hooks,src/Hooks/UnitExtHook.cpp
0x736BCA,Kratos,release,UnitClass_Rotation_SetTurretFacing_NoTargetAndStanding,0x5,Hooks,src/Hooks/UnitExtHook.cpp
0x736E6E,Phobos,release,UnitClass_UpdateFiring_OmniFireTurnToTarget,0x9,Ext/Unit,src/Ext/Unit/Hooks.Jumpjet.cpp
0x736F61,Phobos,release,UnitClass_UpdateFiring_FireUp,0x6,Ext/Unit,src/Ext/Unit/Hooks.Firing.cpp
0x736F67,Phobos,release,UnitClass_UpdateFiring_BurstNoDelay,0x6,Ext/Unit,src/Ext/Unit/Hooks.Firing.cpp
0x736F78,Phobos,release,UnitClass_UpdateFiring_FireErrorIsFACING,0x6,Ext/Unit,src/Ext/Unit/Hooks.Jumpjet.cpp
0x737086,Phobos,release,UnitClass_FiringAI_Gattling,0x9,Ext/Techno,src/Ext/Techno/Hooks.Firing.cpp
0x73758A,Antares,release,UnitClass_ReceivedRadioCommand_QueryEnterAsPassenger_KillDriver,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x73758A,Ares,release,UnitClass_ReceivedRadioCommand_QueryEnterAsPassenger_KillDriver,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x73769E,Antares,release,UnitClass_ReceivedRadioCommand_SpecificPassengers,0x8,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x73769E,Ares,release,UnitClass_ReceivedRadioCommand_SpecificPassengers,0x8,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x73769E,Phobos,release,UnitClass_ReceiveCommand_NoEnterOnBridge,0x6,Ext/Techno,src/Ext/Techno/Hooks.Transport.cpp
0x73796B,Phobos,release,UnitClass_ReceiveCommand_AmphibiousEnter,0x7,Ext/Techno,src/Ext/Techno/Hooks.Transport.cpp
0x737CE4,Antares,release,UnitClass_ReceiveDamage_ShipyardRepair,0x6,Misc,src/Misc/Bugfixes.cpp
0x737CE4,Ares,release,UnitClass_ReceiveDamage_ShipyardRepair,0x6,Misc,src/Misc/Bugfixes.cpp
0x737D57,Phobos,release,UnitClass_ReceiveDamage_DyingFix,0x7,Misc,src/Misc/Hooks.BugFixes.cpp
0x737DE2,Phobos,release,UnitClass_ReceiveDamage_Sinkable,0x6,Ext/Unit,src/Ext/Unit/Hooks.Sinking.cpp
0x737E2A,Phobos,release,UnitClass_ReceiveDamage_Sinkable_BridgeOrHeight,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x737E6E,Phobos,release,UnitClass_ReceiveDamage_SkipExplode,0xA,Ext/Techno,src/Ext/Techno/Hooks.ReceiveDamage.cpp
0x737F05,Phobos,release,UnitClass_ReceiveDamage_SinkingWake,0x6,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x737F6D,Phobos,release,UnitClass_TakeDamage_Destroy,0x7,Ext/Anim,src/Ext/Anim/Hooks.AnimCreateUnit.cpp
0x737F74,Phobos,release,UnitClass_ReceiveDamage_NowDead_MarkUp,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x737F80,Phobos,release,UnitClass_ReceiveDamage_Cargo_SyncOwner,0x6,Ext/Techno,src/Ext/Techno/Hooks.Transport.cpp
0x737F97,Antares,release,UnitClass_ReceiveDamage,0x0,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x737F97,Ares,release,UnitClass_ReceiveDamage,0x0,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x7384BD,Antares,release,UnitClass_ReceiveDamage_OreMinerUnderAttack,0x6,Ext/WarheadType,src/Ext/WarheadType/Hooks.cpp
0x7384BD,Ares,release,UnitClass_ReceiveDamage_OreMinerUnderAttack,0x6,Ext/WarheadType,src/Ext/WarheadType/Hooks.cpp
0x7384BD,Phobos,release,UnitClass_ReceiveDamage_Nonprovocative,0x6,Ext/WarheadType,src/Ext/WarheadType/Hooks.cpp
0x738749,Antares,release,UnitClass_Destroy_TiberiumExplosive,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x738749,Ares,release,UnitClass_Destroy_TiberiumExplosive,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x738749,Kratos,release,UnitClass_Destroy_Explosion_Remap,0x6,Hooks,src/Hooks/UnitExtHook.cpp
0x738801,Kratos,release,UnitClass_Destroy_DestroyAnim_Remap,0x6,Hooks,src/Hooks/UnitExtHook.cpp
0x738807,Phobos,release,UnitClass_Destroy_DestroyAnim,0x8,Ext/Anim,src/Ext/Anim/Hooks.AnimCreateUnit.cpp
0x7388FD,Kratos,release,UnitClass_ActionClick_Carryall,0x5,Hooks,src/Hooks/UnitExtHook.cpp
0x73891D,Phobos,release,UnitClass_Active_Click_With_DisallowMoving,0x6,Ext/Unit,src/Ext/Unit/Hooks.DisallowMoving.cpp
0x738A3E,Phobos,release,UnitClass_EnterIdleMode_SubterraneanHarvester,0x5,Ext/Unit,src/Ext/Unit/Hooks.Harvester.cpp
0x7396AD,Phobos,release,UnitClass_Deploy_CreateBuilding,0x6,Ext/Unit,src/Ext/Unit/Hooks.DeploysInto.cpp
0x7396D2,Phobos,release,UnitClass_TryToDeploy_Transfer,0x5,Ext/Unit,src/Ext/Unit/Hooks.DeploysInto.cpp
0x739889,Phobos,release,UnitClass_TryToDeploy_AISetBaseCenter,0x6,Ext/BuildingType,src/Ext/BuildingType/Hooks.Placing.cpp
0x739920,Phobos,release,UnitClass_TryToDeploy_DisableRegroupAtNewConYard,0x6,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x73992B,Phobos,release,UnitClass_TryToDeploy_SetBuildingHealthPercentage,0x7,Misc,src/Misc/Hooks.BugFixes.cpp
0x739956,Antares,release,UnitClass_Deploy_TransferIvanBomb,0x6,Misc,src/Misc/Bugfixes.cpp
0x739956,Ares,release,UnitClass_Deploy_TransferIvanBomb,0x6,Misc,src/Misc/Bugfixes.cpp
0x739956,Phobos,release,UnitClass_Deploy_Transfer,0x6,Ext/Unit,src/Ext/Unit/Hooks.DeploysInto.cpp
0x739971,Kratos,release,UnitClass_TryToDeploy_TransferAE,0x6,Hooks,src/Hooks/TechnoExtHook.cpp
0x739AC0,Phobos,release,UnitClass_SimpleDeployer_Deploy,0x6,Ext/Unit,src/Ext/Unit/Hooks.SimpleDeployer.cpp
0x739C7A,Kratos,release,UnitClass_SimpleDeployer_Deployed,0x6,Hooks,src/Hooks/UnitExtHook.cpp
0x739CD0,Phobos,release,UnitClass_SimpleDeployer_Undeploy,0x6,Ext/Unit,src/Ext/Unit/Hooks.SimpleDeployer.cpp
0x739F21,Antares,release,UnitClass_UpdatePosition_Visceroid,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x739F21,Ares,release,UnitClass_UpdatePosition_Visceroid,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x739FA2,Phobos,release,UnitClass_UpdatePosition_NoQueueUpToEnter,0x5,Ext/Techno,src/Ext/Techno/Hooks.Transport.cpp
0x739FBC,Phobos,release,UnitClass_PerCellProcess_BeforeGrinding,0x5,Ext/Building,src/Ext/Building/Hooks.Grinding.cpp
0x73A1BC,Antares,release,UnitClass_UpdatePosition_EnteredGrinder,0x7,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x73A1BC,Ares,release,UnitClass_UpdatePosition_EnteredGrinder,0x7,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x73A1C3,Phobos,release,UnitClass_PerCellProcess_DoGrindingExtras,0x5,Ext/Building,src/Ext/Building/Hooks.Grinding.cpp
0x73A1D3,Phobos,release,FootClass_UpdatePosition_EnterGrinderSound,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x73A2D2,Phobos,release,UnitClass_UpdatePosition_EnterBioReactor,0x5,Misc,src/Misc/Hooks.BugFixes.cpp
0x73AE70,Phobos,release,UnitClass_UpdatePosition_Bridge,0x5,Misc,src/Misc/Hooks.BugFixes.cpp
0x73B05B,Phobos,release,UnitClass_PerCellProcess_TiltWhenCrushes,0x6,Ext/Unit,src/Ext/Unit/Hooks.Crushing.cpp
0x73B2A2,Phobos,release,UnitClass_DrawObject_DrawerBlitterFix,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x73B4A0,Antares,release,UnitClass_DrawVXL_WaterType,0x9,Ext/Techno,src/Ext/Techno/Hooks.Art.cpp
0x73B4A0,Ares,release,UnitClass_DrawVXL_WaterType,0x9,Ext/Techno,src/Ext/Techno/Hooks.Art.cpp
0x73B4DA,Phobos,release,UnitClass_DrawVXL_WaterType_Extra,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x73B748,Phobos,release,UnitClass_DrawVXL_ResetKeyForTurretUse,0x7,Ext/TechnoType,src/Ext/TechnoType/Hooks.MatrixOp.cpp
0x73B765,Kratos,release,UnitClass_DrawVoxel_TurretFacing,0x5,Hooks,src/Hooks/UnitExtHook.cpp
0x73B780,Phobos,release,UnitClass_DrawVXL_TurretMultiOffset,0x0,Ext/TechnoType,src/Ext/TechnoType/Hooks.MatrixOp.cpp
0x73B8DB,Kratos,release,UnitClass_DrawVoxel_HasChargeTurret,0x8,Hooks,src/Hooks/UnitExtHook.cpp
0x73BA12,Phobos,release,UnitClass_DrawAsVXL_RewriteTurretDrawing,0x6,Ext/TechnoType,src/Ext/TechnoType/Hooks.MatrixOp.cpp
0x73BA53,Kratos,release,UnitClass_DrawVoxel_HasChargeTurret2,0x7,Hooks,src/Hooks/UnitExtHook.cpp
0x73BA78,Kratos,release,UnitClass_DrawVoxel_TurretFacing,0x6,Hooks,src/Hooks/UnitExtHook.cpp
0x73BC1D,Kratos,release,UnitClass_DrawVoxel_HasChargeTurret2,0x7,Hooks,src/Hooks/UnitExtHook.cpp
0x73BD8B,Kratos,release,UnitClass_DrawVoxel_TurretFacing,0x5,Hooks,src/Hooks/UnitExtHook.cpp
0x73BDA3,Kratos,release,UnitClass_DrawVoxel_TurretFacing,0x5,Hooks,src/Hooks/UnitExtHook.cpp
0x73BF95,Phobos,release,UnitClass_DrawAsVoxel_Tint,0x7,Ext/Techno,src/Ext/Techno/Hooks.Tint.cpp
0x73BFA4,Kratos,release,UnitClass_DrawVXL_Tint_Airstrike,0x6,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x73C143,Antares,release,UnitClass_DrawVXL_Deactivated,0x5,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x73C143,Ares,release,UnitClass_DrawVXL_Deactivated,0x5,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x73C15F,Kratos,release,UnitClass_DrawVXL_Colour,0x7,Hooks,src/Hooks/TechnoExtHook.cpp
0x73C43F,Phobos,release,UnitClass_DrawAsVXL_Shadow_IsLocomotorFix2,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x73C47A,Kratos,release,UnitClass_DrawAsVXL_Shadow_SkipPhobos,0x5,Hooks,src/Hooks/AircraftExtHook.cpp
0x73C47A,Phobos,release,UnitClass_DrawAsVXL_Shadow,0x5,Ext/TechnoType,src/Ext/TechnoType/Hooks.MatrixOp.cpp
0x73C485,Kratos,release,UnitClass_Draw_Voxel_Shadow_WO_Skip,0x8,Hooks,src/Hooks/UnitExtHook.cpp
0x73C4F8,Kratos,release,TechnoClass_DrawShadow,0x7,Hooks,src/Hooks/AircraftExtHook.cpp
0x73C58E,Kratos,release,TechnoClass_DrawShadow,0x7,Hooks,src/Hooks/AircraftExtHook.cpp
0x73C5FC,Antares,release,UnitClass_DrawSHP_WaterType,0x6,Ext/Techno,src/Ext/Techno/Hooks.Art.cpp
0x73C5FC,Ares,release,UnitClass_DrawSHP_WaterType,0x6,Ext/Techno,src/Ext/Techno/Hooks.Art.cpp
0x73C602,Phobos,release,UnitClass_DrawSHP_WaterType_Extra,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x73C613,Antares,release,UnitClass_DrawSHP_FacingsA,0x7,Ext/Techno,src/Ext/Techno/Hooks.Art.cpp
0x73C613,Ares,release,UnitClass_DrawSHP_FacingsA,0x7,Ext/Techno,src/Ext/Techno/Hooks.Art.cpp
0x73C655,Antares,release,UnitClass_DrawSHP_ChangeType1,0x6,Ext/Techno,src/Ext/Techno/Hooks.Art.cpp
0x73C655,Ares,release,UnitClass_DrawSHP_ChangeType1,0x6,Ext/Techno,src/Ext/Techno/Hooks.Art.cpp
0x73C655,Kratos,release,UnitClass_DrawSHP_TechnoType,0x6,Hooks,src/Hooks/UnitExtHook.cpp
