Framework,Subsystem,Address,FunctionName,StolenBytes,SourceFile
Phobos,Ext/Techno,0x728F9A,TunnelLocomotionClass_Process_Track,7,Hooks.cpp
Phobos,Ext/Techno,0x728FC6,TunnelLocomotionClass_Process_SubterraneanHeight2,5,Hooks.Misc.cpp
Phobos,Ext/Techno,0x728FF2,TunnelLocomotionClass_Process_SubterraneanHeight3,6,Hooks.Misc.cpp
Phobos,Ext/Techno,0x729029,TunnelLocomotionClass_Process_Track,7,Hooks.cpp
Phobos,Ext/Techno,0x7295E2,TunnelLocomotionClass_ProcessStateDigging_SubterraneanHeight,C,Hooks.Misc.cpp
Phobos,Ext/Techno,0x7297F6,TunnelLocomotionClass_ProcessDigging_Track,7,Hooks.cpp
Phobos,Ext/Techno,0x730D0F,ProcessDeployCommand_LowDeployPriority,6,Hooks.Misc.cpp
Phobos,Ext/Techno,0x730D1F,ProcessDeployCommand_VoiceDeploy,5,Hooks.Misc.cpp
Phobos,Ext/Techno,0x7355C0,TechnoClass_Init_InitialStrength,6,Hooks.cpp
Phobos,Ext/Techno,0x735A26,FootClass_TunnelAI_Enter,6,Hooks.cpp
Phobos,Ext/Techno,0x736005,FootClass_TunnelAI_Exit,6,Hooks.cpp
Phobos,Ext/Techno,0x736234,UnitClass_ChronoSparkleDelay,5,Hooks.Misc.cpp
Phobos,Ext/Techno,0x736480,UnitClass_AI,6,Hooks.cpp
Phobos,Ext/Techno,0x7365AD,UnitClass_Update_SinkingWake,6,Hooks.Misc.cpp
Phobos,Ext/Techno,0x737086,UnitClass_FiringAI_Gattling,9,Hooks.Firing.cpp
Phobos,Ext/Techno,0x73769E,UnitClass_ReceiveCommand_NoEnterOnBridge,6,Hooks.Transport.cpp
Phobos,Ext/Techno,0x73796B,UnitClass_ReceiveCommand_AmphibiousEnter,7,Hooks.Transport.cpp
Phobos,Ext/Techno,0x737E6E,UnitClass_ReceiveDamage_SkipExplode,A,Hooks.ReceiveDamage.cpp
Phobos,Ext/Techno,0x737F05,UnitClass_ReceiveDamage_SinkingWake,6,Hooks.Misc.cpp
Phobos,Ext/Techno,0x737F80,UnitClass_ReceiveDamage_Cargo_SyncOwner,6,Hooks.Transport.cpp
Phobos,Ext/Techno,0x739920,UnitClass_TryToDeploy_DisableRegroupAtNewConYard,6,Hooks.Misc.cpp
Phobos,Ext/Techno,0x739FA2,UnitClass_UpdatePosition_NoQueueUpToEnter,5,Hooks.Transport.cpp
Phobos,Ext/Techno,0x73B4DA,UnitClass_DrawVXL_WaterType_Extra,6,Hooks.cpp
Phobos,Ext/Techno,0x73BF95,UnitClass_DrawAsVoxel_Tint,7,Hooks.Tint.cpp
Phobos,Ext/Techno,0x73C602,UnitClass_DrawSHP_WaterType_Extra,6,Hooks.cpp
Phobos,Ext/Techno,0x73CFA7,UnitClass_DrawIt_LevelIntensity,6,Hooks.Tint.cpp
Phobos,Ext/Techno,0x73D769,UnitClass_Mission_Unload_AmphibiousUnload,7,Hooks.Transport.cpp
Phobos,Ext/Techno,0x73D7AB,UnitClass_Mission_Unload_FindUnloadPosition,5,Hooks.Transport.cpp
Phobos,Ext/Techno,0x73D7B7,UnitClass_Mission_Unload_CheckInvalidCell,6,Hooks.Transport.cpp
Phobos,Ext/Techno,0x73DAD8,UnitClass_Mission_Unload_PassengerLeavePosition,5,Hooks.Transport.cpp
Phobos,Ext/Techno,0x73DC1E,UnitClass_Mission_Unload_NoQueueUpToUnloadLoop,A,Hooks.Transport.cpp
Phobos,Ext/Techno,0x73DC9C,UnitClass_Mission_Unload_NoQueueUpToUnloadBreak,A,Hooks.Transport.cpp
Phobos,Ext/Techno,0x73F495,UnitClass_CanEnterCell_WallWeapon,6,Hooks.TargetEvaluation.cpp
Phobos,Ext/Techno,0x73F63F,UnitClass_IsCellOccupied_NoQueueUpToEnter,6,Hooks.Transport.cpp
Phobos,Ext/Techno,0x7400B5,UnitClass_MouseOverObject_AmphibiousUnload,7,Hooks.Transport.cpp
Phobos,Ext/Techno,0x740375,UnitClass_MouseOvetObject_NoQueueUpToEnter,5,Hooks.Transport.cpp
Phobos,Ext/Techno,0x740C9C,UnitClass_GetUnloadDirection_CheckUnloadPosition,7,Hooks.Transport.cpp
Phobos,Ext/Techno,0x7410BB,UnitClass_GetFireError_CheckFacingError,8,Hooks.Misc.cpp
Phobos,Ext/Techno,0x74691D,UnitClass_UpdateDisguise_EMP,6,Hooks.Misc.cpp
Phobos,Ext/Techno,0x746A30,UnitClass_UpdateDisguise_DefaultMirageDisguises,5,Hooks.Misc.cpp
Phobos,Ext/Techno,0x75AC93,WalkLocomotionClass_Process_Wake,6,Hooks.Misc.cpp
Phobos,Ext/Techno,0x75F39D,WaveClass_DamageAI_AmbientDamageWarhead,6,Hooks.WeaponEffects.cpp
Phobos,Ext/Techno,0x75F415,WaveClass_DamageAI_AmbientDamageIgnoreTarget,6,Hooks.WeaponEffects.cpp
Phobos,Ext/Techno,0x762AFF,WaveClass_AI_TargetSet,6,Hooks.WeaponEffects.cpp
Phobos,Ext/Techno,0x762D57,WaveClass_AI_TargetUnset,6,Hooks.WeaponEffects.cpp
Phobos,Ext/Techno,0x772AB3,WeaponTypeClass_AllowedThreats_AU,5,Hooks.cpp
Phobos,Ext/TechnoType,0x4147F9,AircraftClass_Draw_Shadow,6,Hooks.MatrixOp.cpp
Phobos,Ext/TechnoType,0x43E0C4,BuildingClass_Draw_VXLTurretMultiOffset,0,Hooks.MatrixOp.cpp
Phobos,Ext/TechnoType,0x445F04,BuildingClass_SelectAutoTarget_MultiWeapon,A,Hooks.MultiWeapon.cpp
Phobos,Ext/TechnoType,0x4AE670,DisplayClass_GetToolTip_EnemyUIName,8,Hooks.cpp
Phobos,Ext/TechnoType,0x4CF68D,FlyLocomotionClass_DrawMatrix_OnAirport,5,Hooks.MatrixOp.cpp
Phobos,Ext/TechnoType,0x51E2CF,FootClass_SelectAutoTarget_MultiWeapon,6,Hooks.MultiWeapon.cpp
Phobos,Ext/TechnoType,0x679CAF,RulesClass_LoadAfterTypeData_CompleteInitialization,5,Body.cpp
Phobos,Ext/TechnoType,0x6F398E,TechnoClass_CombatDamage_MultiWeapon,7,Hooks.MultiWeapon.cpp
Phobos,Ext/TechnoType,0x6F3E6E,TechnoClass_ActionLines_TurretMultiOffset,0,Hooks.MatrixOp.cpp
Phobos,Ext/TechnoType,0x7072A1,cyka707280_WhichMatrix,6,Hooks.MatrixOp.cpp
Phobos,Ext/TechnoType,0x7090A0,TechnoClass_VoiceAttack,7,Hooks.MultiWeapon.cpp
Phobos,Ext/TechnoType,0x711835,TechnoTypeClass_CTOR,5,Body.cpp
Phobos,Ext/TechnoType,0x711AE0,TechnoTypeClass_DTOR,5,Body.cpp
Phobos,Ext/TechnoType,0x711F39,TechnoTypeClass_CostOf_FactoryPlant,8,Hooks.cpp
Phobos,Ext/TechnoType,0x711FDF,TechnoTypeClass_RefundAmount_FactoryPlant,8,Hooks.cpp
Phobos,Ext/TechnoType,0x7128B2,TechnoTypeClass_ReadINI_MultiWeapon,6,Hooks.MultiWeapon.cpp
Phobos,Ext/TechnoType,0x71464A,TechnoTypeClass_ReadINI_Speed,7,Hooks.cpp
Phobos,Ext/TechnoType,0x715B10,TechnoTypeClass_ReadINI_MultiWeapon2,7,Hooks.MultiWeapon.cpp
Phobos,Ext/TechnoType,0x716123,TechnoTypeClass_LoadFromINI,5,Body.cpp
Phobos,Ext/TechnoType,0x716132,TechnoTypeClass_LoadFromINI,5,Body.cpp
Phobos,Ext/TechnoType,0x7162F0,TechnoTypeClass_SaveLoad_Prefix,6,Body.cpp
Phobos,Ext/TechnoType,0x716DAC,TechnoTypeClass_Load_Suffix,A,Body.cpp
Phobos,Ext/TechnoType,0x716DC0,TechnoTypeClass_SaveLoad_Prefix,5,Body.cpp
Phobos,Ext/TechnoType,0x717094,TechnoTypeClass_Save_Suffix,5,Body.cpp
Phobos,Ext/TechnoType,0x7193F6,TeleportLocomotionClass_ILocomotion_Process_WarpoutAnim,6,Hooks.Teleport.cpp
Phobos,Ext/TechnoType,0x719742,TeleportLocomotionClass_ILocomotion_Process_WarpInAnim,5,Hooks.Teleport.cpp
Phobos,Ext/TechnoType,0x7197E4,TeleportLocomotionClass_Process_ChronospherePreDelay,6,Hooks.Teleport.cpp
Phobos,Ext/TechnoType,0x719827,TeleportLocomotionClass_ILocomotion_Process_ChronoshiftWarpOutAnim,5,Hooks.Teleport.cpp
Phobos,Ext/TechnoType,0x719973,TeleportLocomotionClass_ILocomotion_Process_ChronoDelay,5,Hooks.Teleport.cpp
Phobos,Ext/TechnoType,0x719B1E,TeleportLocomotionClass_ILocomotion_Process_ChronoshiftWarpInAnim,5,Hooks.Teleport.cpp
Phobos,Ext/TechnoType,0x719BD9,TeleportLocomotionClass_Process_ChronosphereDelay2,6,Hooks.Teleport.cpp
Phobos,Ext/TechnoType,0x729B5D,TunnelLocomotionClass_DrawMatrix_Tilt,8,Hooks.MatrixOp.cpp
Phobos,Ext/TechnoType,0x73B748,UnitClass_DrawVXL_ResetKeyForTurretUse,7,Hooks.MatrixOp.cpp
Phobos,Ext/TechnoType,0x73B780,UnitClass_DrawVXL_TurretMultiOffset,0,Hooks.MatrixOp.cpp
Phobos,Ext/TechnoType,0x73BA12,UnitClass_DrawAsVXL_RewriteTurretDrawing,6,Hooks.MatrixOp.cpp
Phobos,Ext/TechnoType,0x73C47A,UnitClass_DrawAsVXL_Shadow,5,Hooks.MatrixOp.cpp
Phobos,Ext/TechnoType,0x73C890,UnitClass_DrawSHP_BarrelMultiOffset,0,Hooks.MatrixOp.cpp
Phobos,Ext/TechnoType,0x73CCE1,UnitClass_DrawSHP_TurretOffest,6,Hooks.MatrixOp.cpp
Phobos,Ext/TechnoType,0x73D223,UnitClass_DrawIt_OreGath,6,Hooks.cpp
Phobos,Ext/TechnoType,0x7431C9,FootClass_SelectAutoTarget_MultiWeapon,7,Hooks.MultiWeapon.cpp
Phobos,Ext/TechnoType,0x747A2E,UnitTypeClass_ReadINI_TurretShape,6,Hooks.cpp
Phobos,Ext/TechnoType,0x747E90,UnitTypeClass_LoadFromINI,5,Body.cpp
Phobos,Ext/TerrainType,0x45EF3A,BuildingTypeClass_FlushForPlacement_BuildableTerrain,7,Hooks.Passable.cpp
Phobos,Ext/TerrainType,0x47C065,CellClass_CellColor_TerrainRadarColor,6,Hooks.cpp
Phobos,Ext/TerrainType,0x483811,CellClass_SpreadTiberium_TiberiumType,8,Hooks.cpp
Phobos,Ext/TerrainType,0x48381D,CellClass_SpreadTiberium_CellSpread,6,Hooks.cpp
Phobos,Ext/TerrainType,0x483DDF,CellClass_CheckPassability_PassableTerrain,6,Hooks.Passable.cpp
Phobos,Ext/TerrainType,0x568432,MapClass_PlaceDown_0x0TerrainTypes,8,Hooks.cpp
Phobos,Ext/TerrainType,0x5684B1,MapClass_PlaceDown_BuildableTerrain,6,Hooks.Passable.cpp
Phobos,Ext/TerrainType,0x586780,MapClass_IsAreaFree,7,Hooks.Passable.cpp
Phobos,Ext/TerrainType,0x5F4FEF,ObjectClass_Unlimbo_UpdateTerrain,6,Hooks.cpp
Phobos,Ext/TerrainType,0x5FD2B6,OverlayClass_Unlimbo_SkipTerrainCheck,9,Hooks.Passable.cpp
Phobos,Ext/TerrainType,0x6D57C1,TacticalClass_DrawLaserFencePlacement_BuildableTerrain,9,Hooks.Passable.cpp
Phobos,Ext/TerrainType,0x7002E9,TechnoClass_WhatAction_PassableTerrain,5,Hooks.Passable.cpp
Phobos,Ext/TerrainType,0x71B965,TerrainClass_TakeDamage_SetContext,8,Hooks.cpp
Phobos,Ext/TerrainType,0x71B98B,TerrainClass_TakeDamage_RefreshDamageFrame,7,Hooks.cpp
Phobos,Ext/TerrainType,0x71BB2C,TerrainClass_TakeDamage_NowDead_Add,6,Hooks.cpp
Phobos,Ext/TerrainType,0x71C110,TerrainClass_SetOccupyBit_PassableTerrain,6,Hooks.Passable.cpp
Phobos,Ext/TerrainType,0x71C1FE,TerrainClass_Draw_PickFrame,6,Hooks.cpp
Phobos,Ext/TerrainType,0x71C2BC,TerrainClass_Draw_Palette,6,Hooks.cpp
Phobos,Ext/TerrainType,0x71C6EE,TerrainClass_FireOut_Crumbling,6,Hooks.cpp
Phobos,Ext/TerrainType,0x71C812,TerrainClass_AI_Crumbling,6,Hooks.cpp
Phobos,Ext/TerrainType,0x71C84D,TerrainClass_AI_Animated,6,Hooks.cpp
Phobos,Ext/TerrainType,0x71DBC0,TerrainTypeClass_CTOR,7,Body.cpp
Phobos,Ext/TerrainType,0x71E0A6,TerrainTypeClass_LoadFromINI,5,Body.cpp
Phobos,Ext/TerrainType,0x71E1D0,TerrainTypeClass_SaveLoad_Prefix,5,Body.cpp
Phobos,Ext/TerrainType,0x71E235,TerrainTypeClass_Load_Suffix,5,Body.cpp
Phobos,Ext/TerrainType,0x71E240,TerrainTypeClass_SaveLoad_Prefix,8,Body.cpp
Phobos,Ext/TerrainType,0x71E25A,TerrainTypeClass_Save_Suffix,5,Body.cpp
Phobos,Ext/TerrainType,0x71E364,TerrainTypeClass_SDDTOR,6,Body.cpp
Phobos,Ext/TerrainType,0x73FB71,UnitClass_CanEnterCell_PassableTerrain,6,Hooks.Passable.cpp
Phobos,Ext/TerrainType,0x73FEC1,UnitClass_WhatAction_DeploysIntoDesyncFix,6,Hooks.Passable.cpp
Phobos,Ext/Tiberium,0x47C210,CellClass_CellColor_TiberiumRadarColor,6,Hooks.cpp
Phobos,Ext/Tiberium,0x721876,TiberiumClass_CTOR,5,Body.cpp
Phobos,Ext/Tiberium,0x721888,TiberiumClass_DTOR,6,Body.cpp
Phobos,Ext/Tiberium,0x721C7B,TiberiumClass_LoadFromINI,A,Body.cpp
Phobos,Ext/Tiberium,0x721CDC,TiberiumClass_LoadFromINI,A,Body.cpp
Phobos,Ext/Tiberium,0x721CE9,TiberiumClass_LoadFromINI,A,Body.cpp
Phobos,Ext/Tiberium,0x721E80,TiberiumClass_SaveLoad_Prefix,7,Body.cpp
Phobos,Ext/Tiberium,0x72208C,TiberiumClass_Load_Suffix,7,Body.cpp
Phobos,Ext/Tiberium,0x7220D0,TiberiumClass_SaveLoad_Prefix,5,Body.cpp
Phobos,Ext/Tiberium,0x72212C,TiberiumClass_Save_Suffix,5,Body.cpp
Phobos,Ext/Trigger,0x727024,TriggerTypeClass_HasGlobalSetOrClearedEvent,5,Hooks.cpp
Phobos,Ext/Trigger,0x727064,TriggerTypeClass_HasLocalSetOrClearedEvent,5,Hooks.cpp
Phobos,Ext/Unit,0x443770,TechnoClass_AllowDeployControlledMCV,6,Hooks.DeploysInto.cpp
Phobos,Ext/Unit,0x443AB0,TechnoClass_AllowDeployControlledMCV,6,Hooks.DeploysInto.cpp
Phobos,Ext/Unit,0x44459A,BuildingClass_ExitObject_SubterraneanHarvester,5,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x449E2E,BuildingClass_Mi_Selling_CreateUnit,6,Hooks.DeploysInto.cpp
Phobos,Ext/Unit,0x44A03C,BuildingClass_Mi_Selling_Transfer,6,Hooks.DeploysInto.cpp
Phobos,Ext/Unit,0x44F614,TechnoClass_AllowDeployControlledMCV,6,Hooks.DeploysInto.cpp
Phobos,Ext/Unit,0x47C640,CellClass_CanThisExistHere_IgnoreSomething,6,Hooks.DeploysInto.cpp
Phobos,Ext/Unit,0x4B1146,SomeLocomotionClass_WhileMoving_SkipCrushSlowDown,6,Hooks.Crushing.cpp
Phobos,Ext/Unit,0x4B1150,DriveLocomotionClass_WhileMoving_CrushSlowdown,9,Hooks.Crushing.cpp
Phobos,Ext/Unit,0x4B19F7,DriveLocomotionClass_WhileMoving_CrushTilt,D,Hooks.Crushing.cpp
Phobos,Ext/Unit,0x4B1A4B,DriveLocomotionClass_WhileMoving_CrushTilt,D,Hooks.Crushing.cpp
Phobos,Ext/Unit,0x4C77E4,EventClass_Execute_DeployCommand,6,Hooks.DeployFire.cpp
Phobos,Ext/Unit,0x4D6D34,FootClass_MissionAreaGuard_Miner,5,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x4DA9F3,FootClass_AI_DeployToLand,6,Hooks.SimpleDeployer.cpp
Phobos,Ext/Unit,0x4DCF86,FootClass_FindTiberium_SubterraneanHarvester,5,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x4DDB23,FootClass_FindWeeds_SubterraneanHarvester,5,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x4DEFC6,FootClass_FindDock_SubterraneanHarvester,5,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x513D2C,HoverLocomotionClass_ProcessBobbing_DeployToLand2,6,Hooks.SimpleDeployer.cpp
Phobos,Ext/Unit,0x513EAF,HoverLocomotionClass_ProcessBobbing_DeployToLand1,6,Hooks.SimpleDeployer.cpp
Phobos,Ext/Unit,0x514A2A,HoverLocomotionClass_Process_DeployToLand,8,Hooks.SimpleDeployer.cpp
Phobos,Ext/Unit,0x514E05,HoverLocomotionClass_MoveTo_DeployToLand,5,Hooks.SimpleDeployer.cpp
Phobos,Ext/Unit,0x54AD41,JumpjetLocomotionClass_Link_To_Object_LocomotorWarhead,8,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x54AE44,JumpjetLocomotionClass_LinkToObject_FixFacing,7,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x54BBD0,JumpjetLocomotionClass_Ascending_JumpjetStraightAscend,6,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x54C58E,JumpjetLocomotionClass_Descending_PathfindingChecks,7,Hooks.SimpleDeployer.cpp
Phobos,Ext/Unit,0x54C76D,JumpjetLocomotionClass_Descending_DeployDir,7,Hooks.SimpleDeployer.cpp
Phobos,Ext/Unit,0x54CB0E,JumpjetLocomotionClass_State5_CrashSpin,7,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x54D208,JumpjetLocomotionClass_MovementAI_EMPWobble,5,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x54D326,JumpjetLocomotionClass_MovementAI_CrashSpeedFix,6,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x54D4C0,JumpjetLocomotionClass_sub_54D0F0_NoStuck,6,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x54D600,JumpjetLocomotionClass_MovementAI_JumpjetStraightAscend,6,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x54D820,JumpjetLocomotionClass_GetFloorZ_SetContext,6,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x54D827,JumpjetLocomotionClass_sub_54D820_PredictHeight,8,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x54D859,JumpjetLocomotionClass_GetFloorZ_IgnoreBuilding,9,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x54D8EA,JumpjetLocomotionClass_GetFloorZ_IgnoreBuilding,6,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x54DAC4,JumpjetLocomotionClass_EndPiggyback_Blyat,6,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x629C67,ParasiteClass_UpdateSquid_SinkableBySquid,9,Hooks.Sinking.cpp
Phobos,Ext/Unit,0x6A0809,SomeLocomotionClass_WhileMoving_SkipCrushSlowDown,6,Hooks.Crushing.cpp
Phobos,Ext/Unit,0x6A0813,ShipLocomotionClass_WhileMoving_CrushSlowdown,B,Hooks.Crushing.cpp
Phobos,Ext/Unit,0x6A108D,ShipLocomotionClass_WhileMoving_CrushTilt,D,Hooks.Crushing.cpp
Phobos,Ext/Unit,0x6F7CE2,TechnoClass_CanAutoTargetObject_DisallowMoving,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x700ED0,TechnoClass_AllowDeployControlledMCV,6,Hooks.DeploysInto.cpp
Phobos,Ext/Unit,0x7088E3,TechnoClass_ShouldRetaliate_DisallowMoving,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x70B649,TechnoClass_RigidBodyDynamics_NoTiltCrashBlyat,6,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x7364DC,UnitClass_Update_SinkSpeed,7,Hooks.Sinking.cpp
Phobos,Ext/Unit,0x736990,UnitClass_UpdateRotation_TurretFacing_EMP,6,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x736B60,UnitClass_Rotation_AI_DisallowMoving,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x736BA3,UnitClass_UpdateRotation_TurretFacing_Jumpjet,6,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x736E6E,UnitClass_UpdateFiring_OmniFireTurnToTarget,9,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x736F61,UnitClass_UpdateFiring_FireUp,6,Hooks.Firing.cpp
Phobos,Ext/Unit,0x736F67,UnitClass_UpdateFiring_BurstNoDelay,6,Hooks.Firing.cpp
Phobos,Ext/Unit,0x736F78,UnitClass_UpdateFiring_FireErrorIsFACING,6,Hooks.Jumpjet.cpp
Phobos,Ext/Unit,0x737DE2,UnitClass_ReceiveDamage_Sinkable,6,Hooks.Sinking.cpp
Phobos,Ext/Unit,0x73891D,UnitClass_Active_Click_With_DisallowMoving,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x738A3E,UnitClass_EnterIdleMode_SubterraneanHarvester,5,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x7396AD,UnitClass_Deploy_CreateBuilding,6,Hooks.DeploysInto.cpp
Phobos,Ext/Unit,0x7396D2,UnitClass_TryToDeploy_Transfer,5,Hooks.DeploysInto.cpp
Phobos,Ext/Unit,0x739956,UnitClass_Deploy_Transfer,6,Hooks.DeploysInto.cpp
Phobos,Ext/Unit,0x739AC0,UnitClass_SimpleDeployer_Deploy,6,Hooks.SimpleDeployer.cpp
Phobos,Ext/Unit,0x739CD0,UnitClass_SimpleDeployer_Undeploy,6,Hooks.SimpleDeployer.cpp
Phobos,Ext/Unit,0x73B05B,UnitClass_PerCellProcess_TiltWhenCrushes,6,Hooks.Crushing.cpp
Phobos,Ext/Unit,0x73C7AC,UnitClass_DrawAsSHP_DrawTurret_TintFix,6,Hooks.DrawIt.cpp
Phobos,Ext/Unit,0x73CCF4,UnitClass_DrawSHP_FacingsB_TurretShape,A,Hooks.DrawIt.cpp
Phobos,Ext/Unit,0x73CF46,UnitClass_Draw_It_KeepUnitVisible,6,Hooks.SimpleDeployer.cpp
Phobos,Ext/Unit,0x73D515,UnitClass_Harvesting_HarvesterLoadRate,6,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x73D5D5,UnitClass_Harvesting_HarvesterLoadRate,6,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x73D63B,UnitClass_Mi_Unload_Subterranean,6,Hooks.Unload.cpp
Phobos,Ext/Unit,0x73DCEF,UnitClass_Mission_Unload_DeployFire,6,Hooks.DeployFire.cpp
Phobos,Ext/Unit,0x73DEEB,UnitClass_Mi_Unload_SkipHarvester,5,Hooks.Unload.cpp
Phobos,Ext/Unit,0x73E361,UnitClass_Harvesting_HarvesterDumpRate,6,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x73E411,UnitClass_Mission_Unload_DumpAmount,7,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x73E730,UnitClass_MissionHarvest_HarvesterScanAfterUnload,5,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x73E739,UnitClass_Mission_Harvest_SkipUselessArchiveTarget,5,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x73E951,UnitClass_Harvest_HarvesterLoadRate,6,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x73EEA6,UnitClass_MissionHarvest_AllOreGathered,6,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x73EFC4,UnitClass_Mission_Hunt_DisallowMoving,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x73FEC1,UnitClass_WhatAction_DeploysIntoDesyncFix,6,Hooks.DeploysInto.cpp
Phobos,Ext/Unit,0x740015,UnitClass_MouseOverObject_SkipPassengers,6,Hooks.Unload.cpp
Phobos,Ext/Unit,0x74038F,UnitClass_What_Action_ObjectClass_DisallowMoving_1,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x7403B7,UnitClass_What_Action_ObjectClass_DisallowMoving_2,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x740709,UnitClass_What_Action_DisallowMoving_1,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x740744,UnitClass_What_Action_DisallowMoving_2,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x740949,UnitClass_Mission_Guard_SubterraneanHarvester,6,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x740A93,UnitClass_Mission_Move_DisallowMoving,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x74132B,UnitClass_GetFireError_DisallowMoving,7,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x7414E0,UnitClass_ApproachTarget_DisallowMoving,A,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x7415A9,UnitClass_ApproachTarget_SetWeaponIndex,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x741941,UnitClass_OverrunSquare_TiltWhenCrushes,6,Hooks.Crushing.cpp
Phobos,Ext/Unit,0x741A96,UnitClass_SetDestination_ResetFiringFrame,6,Hooks.Firing.cpp
Phobos,Ext/Unit,0x741AA7,UnitClass_Assign_Destination_DisallowMoving,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x74312A,UnitClass_SetDestination_ReplaceWithHarvestMission,5,Hooks.Harvester.cpp
Phobos,Ext/Unit,0x743B4B,UnitClass_Scatter_DisallowMoving,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x744103,UnitClass_Mission_AreaGuard_DisallowMoving,6,Hooks.DisallowMoving.cpp
Phobos,Ext/Unit,0x74613C,UnitClass_INoticeSink_CheckJumpjetHarvester,6,Hooks.Harvester.cpp
Phobos,Ext/VoxelAnim,0x74942E,VoxelAnimClass_CTOR,C,Body.cpp
Phobos,Ext/VoxelAnim,0x749951,VoxelAnimClass_CTOR,C,Body.cpp
Phobos,Ext/VoxelAnim,0x7499F1,VoxelAnimClass_DTOR,5,Body.cpp
Phobos,Ext/VoxelAnim,0x74A027,VoxelAnimClass_AI_Expired,6,Hooks.cpp
Phobos,Ext/VoxelAnim,0x74A70E,VoxelAnimClass_AI_Additional,C,Hooks.cpp
Phobos,Ext/VoxelAnim,0x74A70E,VoxelAnimClass_AI_Trailer,6,Hooks.cpp
Phobos,Ext/VoxelAnim,0x74A970,VoxelAnimClass_SaveLoad_Prefix,5,Body.cpp
Phobos,Ext/VoxelAnim,0x74A9FB,VoxelAnimClass_Load_Suffix,7,Body.cpp
Phobos,Ext/VoxelAnim,0x74AA10,VoxelAnimClass_SaveLoad_Prefix,8,Body.cpp
Phobos,Ext/VoxelAnim,0x74AA24,VoxelAnimClass_Save_Suffix,5,Body.cpp
Phobos,Ext/VoxelAnimType,0x74AEB0,VoxelAnimTypeClass_CTOR,B,Body.cpp
Phobos,Ext/VoxelAnimType,0x74B4F0,VoxelAnimTypeClass_LoadFromINI,5,Body.cpp
Phobos,Ext/VoxelAnimType,0x74B51B,VoxelAnimTypeClass_LoadFromINI,5,Body.cpp
Phobos,Ext/VoxelAnimType,0x74B54A,VoxelAnimTypeClass_LoadFromINI,5,Body.cpp
Phobos,Ext/VoxelAnimType,0x74B561,VoxelAnimTypeClass_LoadFromINI,5,Body.cpp
Phobos,Ext/VoxelAnimType,0x74B607,VoxelAnimTypeClass_LoadFromINI,5,Body.cpp
Phobos,Ext/VoxelAnimType,0x74B810,VoxelAnimTypeClass_SaveLoad_Prefix,5,Body.cpp
